3.83	106658	106657	106659	6.27702e-28	-0.00185642	0.00185642
3.84	106658	106657	106659	6.277e-28	-0.00146292	0.00146292
3.85	106658	106657	106659	6.27699e-28	-0.00113185	0.00113185
3.86	106658	106657	106659	6.27698e-28	-0.000855565	0.000855565
3.87	106657	106657	106658	6.27697e-28	-0.000627529	0.000627529
3.88	106657	106657	106658	6.27696e-28	-0.000441698	0.000441698
3.89	106657	106658	106658	6.27696e-28	-0.000292259	0.000292259
3.9	106657	106658	106658	6.27696e-28	-0.000174187	0.000174187
3.91	106657	106658	106658	6.27695e-28	-8.27129e-05	8.27129e-05
3.92	106657	106658	106658	6.27695e-28	-1.34592e-05	1.34592e-05
3.93	106657	106658	106658	6.27695e-28	3.67556e-05	-3.67556e-05
3.94	106657	106658	106658	6.27695e-28	6.93852e-05	-6.93852e-05
3.95	106657	106658	106658	6.27695e-28	9.0057e-05	-9.0057e-05
3.96	106657	106658	106658	6.27695e-28	0.000102835	-0.000102835
3.97	106657	106658	106658	6.27696e-28	0.000110812	-0.000110812
3.98	106657	106658	106658	6.27696e-28	0.000116137	-0.000116137
3.99	106657	106658	106658	6.27696e-28	0.000120142	-0.000120142
4	106657	106658	106658	6.27696e-28	0.000123614	-0.000123614
4.01	107082	106658	106657	-0.836897	0.488342	0.348555
4.02	107231	106707	106936	-1.66863	1.25583	0.412801
4.03	107292	106783	106988	-2.49008	1.9711	0.518985
4.04	107357	106855	107073	-3.29618	2.67768	0.6185
4.05	107413	106925	107152	-4.08196	3.36342	0.718541
4.06	107462	106994	107232	-4.84257	4.02678	0.815783
4.07	107503	107060	107310	-5.57332	4.66531	0.908008
4.08	107538	107124	107384	-6.26971	5.27638	0.993332
4.09	107567	107185	107452	-6.92745	5.85691	1.07053
4.1	107589	107243	107514	-7.54247	6.40349	1.13899
4.11	107605	107298	107569	-8.111	6.91313	1.19787
4.12	107616	107349	107616	-8.62951	7.3838	1.24571
4.13	107623	107396	107654	-9.09483	7.81367	1.28116
4.14	107627	107439	107682	-9.50407	8.20013	1.30394
4.15	107627	107478	107701	-9.85472	8.53972	1.31499
4.16	107622	107512	107710	-10.1446	8.82862	1.31598
4.17	107614	107540	107710	-10.3719	9.06313	1.30882
4.18	107601	107564	107705	-10.5353	9.24005	1.29529
4.19	107583	107582	107694	-10.6338	9.35697	1.27682
4.2	107562	107593	107679	-10.6667	9.41255	1.25412
4.21	107535	107599	107661	-10.6338	9.4067	1.22709
4.22	107505	107598	107639	-10.5353	9.33995	1.1954
4.23	107471	107592	107614	-10.3719	9.2131	1.15884
4.24	107433	107579	107585	-10.1446	9.02748	1.11712
4.25	107392	107560	107551	-9.85472	8.78444	1.07027
4.26	107348	107536	107514	-9.50407	8.48511	1.01896
4.27	107301	107506	107473	-9.09483	8.13095	0.963874
4.28	107251	107470	107429	-8.62951	7.72368	0.905832
4.29	107200	107429	107382	-8.111	7.26599	0.845009
4.3	107145	107382	107334	-7.54247	6.76242	0.780048
4.31	107085	107331	107282	-6.92745	6.21794	0.709507
4.32	107020	107276	107225	-6.26971	5.63769	0.63202
4.33	106948	107217	107163	-5.57332	5.02699	0.546326
4.34	106869	107156	107095	-4.84257	4.38991	0.452651
4.35	106783	107092	107020	-4.08196	3.72928	0.352679
4.36	106692	107026	106940	-3.29618	3.04722	0.24896
4.37	106597	106958	106857	-2.49008	2.3463	0.143784
4.38	106500	106887	106772	-1.66863	1.62992	0.0387129
4.39	106402	106814	106688	-0.836897	0.902694	-0.0657967
4.4	106303	106739	106605	-4.1414e-12	0.16977	-0.16977
4.41	106629	106665	106522	6.27529e-28	-0.0748084	0.0748084
4.42	106694	106643	106717	6.2791e-28	-0.0380997	0.0380997
4.43	106681	106648	106688	6.27836e-28	-0.0409995	0.0409995
